distance,alpha,order,pdet,eps,eps_err
41,0.0251,21,0.13190695,3.004418751362259e-05,5.489255008616352e-06
41,0.0503,21,0.129858875,2.7035784783135952e-05,5.206420395939719e-06
41,0.0754,21,0.1340966499999999,4.1082592573571386e-05,6.42236378517022e-06
41,0.1005,21,0.128425375,3.706724526469918e-05,6.099250070339955e-06
41,0.1257,21,0.133796475,3.506016402032852e-05,5.931245832657248e-06
41,0.1508,21,0.1345269,3.706724526469918e-05,6.099250070339955e-06
41,0.1759,21,0.139442175,5.112787962996413e-05,7.168145516857166e-06
41,0.2011,21,0.134917575,4.309085895215503e-05,6.578106820694751e-06
41,0.2262,21,0.143216,5.4143395296080143e-05,7.377586388872859e-06
41,0.2513,21,0.147011525,6.722093854866218e-05,8.225644009671293e-06
43,0.0,22,0.1097163333333333,1.3008288111959754e-05,3.60897717754199e-06
43,0.0251,22,0.1334653333333333,3.1047185567179e-05,5.580401457817273e-06
43,0.0503,22,0.1314964047619047,2.6033180951123835e-05,5.108721433996262e-06
43,0.0754,22,0.1358803809523809,1.6012557262301552e-05,4.004679117251934e-06
43,0.1005,22,0.1296590238095238,3.3053477506761464e-05,5.758444851687523e-06
43,0.1257,22,0.1355257619047619,3.004418751362259e-05,5.489255008616352e-06
43,0.1508,22,0.136993,2.7035784783135952e-05,5.206420395939719e-06
43,0.1759,22,0.1419724523809523,5.112787962996413e-05,7.168145516857166e-06
43,0.2011,22,0.1366434999999999,2.9041288044817648e-05,5.39659671942611e-06
43,0.2262,22,0.1453853333333333,4.409514039127593e-05,6.654645082697596e-06
43,0.2513,22,0.1495831904761905,6.017710168149115e-05,7.780088686978983e-06
45,0.0,23,0.1146716590909091,7.002402109823613e-06,2.647104190253785e-06
45,0.0251,23,0.1337468636363636,2.102163899703191e-05,4.589614836677623e-06
45,0.0503,23,0.13192975,1.4009612883336686e-05,3.745486456828241e-06
45,0.0754,23,0.1368001136363636,1.4009612883336686e-05,3.745486456828241e-06
45,0.1005,23,0.1297603409090909,1.80158948860365e-05,4.248225073050457e-06
45,0.1257,23,0.1366456590909091,1.80158948860365e-05,4.248225073050457e-06
45,0.1508,23,0.1385984545454545,1.9017711213431543e-05,4.364955676563521e-06
45,0.1759,23,0.1452773409090909,3.2050282224971305e-05,5.670108985856407e-06
45,0.2011,23,0.1378230909090909,3.004418751362259e-05,5.489255008616352e-06
45,0.2262,23,0.1473879090909091,3.405677143197838e-05,5.845471250706947e-06
45,0.2513,23,0.151573159090909,4.007860759475124e-05,6.34309352213174e-06
47,0.0,24,0.1141840869565217,4.000784207036645e-06,2.000584222151316e-06
47,0.0251,24,0.1326605652173913,1.100593330799482e-05,3.319290827981273e-06
47,0.0503,24,0.1309946956521739,4.000784207036645e-06,2.000584222151316e-06
47,0.0754,24,0.1357059782608695,8.003137656809045e-06,2.830080183360073e-06
47,0.1005,24,0.1286863913043478,1.3008288111959754e-05,3.60897717754199e-06
47,0.1257,24,0.1358391304347826,9.003971359167195e-06,3.001972687792832e-06
