distance,alpha,order,pdet,eps,eps_err
17,0.8267,9,0.26506131250000003,0.007499795075108118,0.00013091096186371653
17,0.9094,9,0.31220237500000003,0.012737518163443262,0.00024072865289634515
17,0.9921,9,0.32710025,0.01928645580977989,0.0004811621896990326
17,1.0748,9,0.3697328125,0.03815181587736527,0.0034552132228424636
17,1.1574,9,0.383804625,0.036017561033028056,0.0027562369370809354
17,1.2401,9,0.4124703125,0.05162708160117302,0.014746260464290282
17,1.3228,9,0.43637218750000006,0.5,0.0
17,1.4054,9,0.4518766875,0.5,0.0
17,1.4881,9,0.4664973124999999,0.04446214085851474,0.006781039443537226
17,1.5708,9,0.473152625,0.058008018841787745,0.029765222663376466
19,0.0,10,0.10022577777777777,7.326238596305767e-05,8.58985298946392e-06
19,0.0827,10,0.10647694444444444,4.309085895215503e-05,6.578106820694751e-06
19,0.1653,10,0.10871316666666667,9.34264204480173e-05,9.709705660719893e-06
19,0.248,10,0.12924333333333332,0.00015517403261688933,1.2551256970830805e-05
19,0.3307,10,0.11334094444444445,0.0002572153033165714,1.6240206528554316e-05
19,0.4134,10,0.14379888888888887,0.00048326890997274496,2.2509361251002115e-05
19,0.496,10,0.15815177777777778,0.000801700515532966,2.9453640917910216e-05
19,0.5787,10,0.21312472222222223,0.0016754576612244554,4.450767715193741e-05
19,0.6614,10,0.20683400000000002,0.0025797340291315307,5.790035095366407e-05
19,0.7441,10,0.24082766666666666,0.0038359539471319315,7.557631371239815e-05
19,0.8267,10,0.26567827777777775,0.006396588812115966,0.00011307666737615038
19,0.9094,10,0.31209777777777775,0.011335996613371924,0.00020625481231208149
19,0.9921,10,0.32649277777777774,0.016734560694965983,0.0003686166182855224
19,1.0748,10,0.36943744444444443,0.04059325799087676,0.004480213392906299
19,1.1574,10,0.3833128333333333,0.04320795268837907,0.0059262672626856664
19,1.2401,10,0.41230755555555565,0.053728058070494855,0.018562358378734576
19,1.3228,10,0.4364951111111111,0.5,0.0
19,1.4054,10,0.45176772222222217,0.04749833391627312,0.009410576437162888
19,1.4881,10,0.46639233333333335,0.06761366007909952,0.08735521089811803
19,1.5708,10,0.4732426111111111,0.5,0.0
21,0.0,11,0.10121025,5.514876527112911e-05,7.446131051808756e-06
21,0.0827,11,0.10766020000000001,2.0019625910583372e-05,4.478677711724055e-06
21,0.1653,11,0.10944815,5.514876527112911e-05,7.446131051808756e-06
21,0.248,11,0.1280116,9.84736622126059e-05,9.970982118441814e-06
21,0.3307,11,0.1124882,0.00020402645965295063,1.4426356509426454e-05
21,0.4134,11,0.14253949999999999,0.000350968534550522,1.905784722827096e-05
21,0.496,11,0.15716225,0.0006066903799436529,2.5374853666511085e-05
21,0.5787,11,0.21295385,0.0014113361352631193,4.030018179859573e-05
21,0.6614,11,0.2064805,0.002140958511073876,5.15418350640137e-05
