distance, alpha , order, pdet               , eps                   , eps_err
      23, 1.0748,    12, 0.37374694545454545, 0.031183904106056592  , 0.0007414126843866993
      23, 1.1574,    12, 0.4005315090909091 , 0.047210083601391506  , 0.004079236911495498
      23, 1.2401,    12, 0.41987890000000005, 0.042976175373583336  , 0.0025852341792231602
      23, 1.3228,    12, 0.44526204545454545, 0.053940527964642604  , 0.008497326081944034
      23, 1.4054,    12, 0.4613353818181818 , 0.054725857453637006  , 0.009263644520735135
      23, 1.4881,    12, 0.4693099909090909 , 0.5                   , 0.0
      23, 1.5708,    12, 0.4779547454545454 , 0.06624321487939283   , 0.03345509586295891
      25, 0.0827,    13, 0.10306916666666666, 3.325412839966235e-05 , 2.583084700353493e-06
      25, 0.1653,    13, 0.12237231666666668, 3.907472139674795e-05 , 2.800828839037246e-06
      25, 0.248 ,    13, 0.12104478333333332, 7.809812096809532e-05 , 3.967186606628894e-06
      25, 0.3307,    13, 0.134051975        , 0.00012314009125430347, 4.9924563444864045e-06
      25, 0.4134,    13, 0.14380365833333333, 0.00022894976486154128, 6.8427017956224095e-06
      25, 0.496 ,    13, 0.18122699166666667, 0.0004130504908919641 , 9.274321593920107e-06
      25, 0.5787,    13, 0.21452359999999998, 0.000989931932490029  , 1.477558763109616e-05
      25, 0.6614,    13, 0.22535755000000002, 0.001385640925135656  , 1.78345968637694e-05
      25, 0.7441,    13, 0.25539933333333337, 0.002743133822893984  , 2.6934452709406532e-05
      25, 0.8267,    13, 0.28461896666666664, 0.0050720274687935385 , 4.166865497418438e-05
      25, 0.9094,    13, 0.308430525        , 0.008383058530306464  , 6.539768421115766e-05
      25, 0.9921,    13, 0.33563803333333336, 0.01515987975598071   , 0.00013962818851155227
      25, 1.0748,    13, 0.37332655000000003, 0.02921795346959527   , 0.0006037093779689681
      25, 1.1574,    13, 0.3997443583333333 , 0.045734656394654905  , 0.0034781214094764708
      25, 1.2401,    13, 0.41945994166666667, 0.06985202815818314   , 0.05037952309622512
      25, 1.3228,    13, 0.4447030333333334 , 0.5                   , 0.0
      25, 1.4054,    13, 0.460946525        , 0.5                   , 0.0
      25, 1.4881,    13, 0.46915019999999996, 0.5                   , 0.0
      25, 1.5708,    13, 0.4777521416666667 , 0.5                   , 0.0
      27, 0.0827,    14, 0.10278398461538461, 2.362733362337721e-05 , 2.176307394409996e-06
      27, 0.1653,    14, 0.12318927692307693, 2.884071997949489e-05 , 2.405059613411857e-06
      27, 0.248 ,    14, 0.12112286923076923, 6.239035501992563e-05 , 3.543148564705453e-06
      27, 0.3307,    14, 0.13455614615384615, 9.201364009919777e-05 , 4.309059151650261e-06
      27, 0.4134,    14, 0.14406213076923077, 0.0001789603644222204 , 6.034970989500649e-06
      27, 0.496 ,    14, 0.18171672307692308, 0.00033318195693204933, 8.296906143978108e-06
      27, 0.5787,    14, 0.21468588461538463, 0.0007993208254283846 , 1.3150942606569116e-05
      27, 0.6614,    14, 0.22585467692307692, 0.0011870996184301652 , 1.63419341027865e-05
      27, 0.7441,    14, 0.25562624615384616, 0.00229939976165755   , 2.408716141236193e-05
      27, 0.8267,    14, 0.28492310769230766, 0.004554506171942974  , 3.8338176512278655e-05
      27, 0.9094,    14, 0.3088636615384615 , 0.00784756900489847   , 6.118930298643224e-05
      27, 0.9921,    14, 0.3360400538461539 , 0.014118133905841324  , 0.00012496153522956462
      27, 1.0748,    14, 0.3736906          , 0.029126640715004426  , 0.0005979851953500936
      27, 1.1574,    14, 0.3999529692307693 , 0.049613203957807994  , 0.005294525990358716
      27, 1.2401,    14, 0.4196624          , 0.051461747673420155  , 0.006476661595422955
      27, 1.3228,    14, 0.44492445384615387, 0.5                   , 0.0
      27, 1.4054,    14, 0.4610435153846154 , 0.05728044906693347   , 0.012280688655658512
      27, 1.4881,    14, 0.4692218          , 0.06582983823919808   , 0.03192944408196742
      27, 1.5708,    14, 0.47786996923076924, 0.05898520290850778   , 0.014836263575392314
      29, 0.0827,    15, 0.10425477142857144, 2.1222053422698117e-05, 2.062319167247288e-06
      29, 0.1653,    15, 0.12408880714285714, 2.6033180951123835e-05, 2.2846896809051692e-06
      29, 0.248 ,    15, 0.12212913571428571, 5.3741275042928915e-05, 3.28701779039445e-06
      29, 0.3307,    15, 0.13537903571428572, 7.890429968410162e-05 , 3.987766316427334e-06
      29, 0.4134,    15, 0.14492987857142858, 0.00015395571457232915, 5.5906820840291035e-06
      29, 0.496 ,    15, 0.1825921857142857 , 0.00028288593690128927, 7.626229031796987e-06
      29, 0.5787,    15, 0.2161118714285714 , 0.0006430515255164693 , 1.1704185350895228e-05
      29, 0.6614,    15, 0.22683145         , 0.0010522741000367208 , 1.528158971120218e-05
      29, 0.7441,    15, 0.2567854285714286 , 0.0020046555105580066 , 2.214636814776243e-05
      29, 0.8267,    15, 0.28599658571428577, 0.004070544197286585  , 3.527305507110154e-05
      29, 0.9094,    15, 0.3096474714285714 , 0.00699990319608651   , 5.485772656242554e-05
      29, 0.9921,    15, 0.33659849285714283, 0.013166628137980418  , 0.00011279430516639034
      29, 1.0748,    15, 0.3742481357142857 , 0.027179265809190778  , 0.00048818882665735056
      29, 1.1574,    15, 0.4005997214285714 , 0.04944728039057722   , 0.005199822651605269
      29, 1.2401,    15, 0.4200854214285714 , 0.05090551414546457   , 0.006095047382016116
      29, 1.3228,    15, 0.44534041428571425, 0.5                   , 0.0
      29, 1.4054,    15, 0.4615622714285715 , 0.5                   , 0.0
      29, 1.4881,    15, 0.4694586428571428 , 0.05410319926899043   , 0.008650564410744225
      29, 1.5708,    15, 0.4779040142857143 , 0.06337549995119718   , 0.024223280792795305
      31, 0.0827,    16, 0.10454374         , 1.3208545205423139e-05, 1.6263753127807823e-06
      31, 0.1653,    16, 0.12530530666666667, 2.0220020656103177e-05, 2.0129447363087447e-06
      31, 0.248 ,    16, 0.12308828666666667, 4.0680986727104074e-05, 2.8580396260165264e-06
      31, 0.3307,    16, 0.13583729333333333, 6.540920169739728e-05 , 3.6283885955382844e-06
      31, 0.4134,    16, 0.1459741          , 0.00013610374660649738, 5.251990419677345e-06
      31, 0.496 ,    16, 0.18340405333333334, 0.0002457357838757668 , 7.094933616075954e-06
      31, 0.5787,    16, 0.21619810666666667, 0.0005719391505631388 , 1.0999228378505114e-05
      31, 0.6614,    16, 0.22785496666666666, 0.0009586836606039206 , 1.4517712651011874e-05
      31, 0.7441,    16, 0.25733818666666664, 0.0018559878640907468 , 2.114551424841588e-05
      31, 0.8267,    16, 0.28668879999999997, 0.003751136780149822  , 3.326687247904659e-05
      31, 0.9094,    16, 0.31043291333333334, 0.006524058152043821  , 5.1461688280257564e-05
      31, 0.9921,    16, 0.33765418         , 0.01262554231366858   , 0.00010635036740204201
      31, 1.0748,    16, 0.3750138466666667 , 0.02721956357616323   , 0.0004902397531577002
      31, 1.1574,    16, 0.40135195333333334, 0.04457794240670215   , 0.003070591985055332
      31, 1.2401,    16, 0.4203015          , 0.0521860362510167    , 0.007010398697129299
      31, 1.3228,    16, 0.4460074666666667 , 0.05514552438984832   , 0.009701706585086827
      31, 1.4054,    16, 0.4618629933333333 , 0.050677090643918954  , 0.00594505257700913
      31, 1.4881,    16, 0.46973346         , 0.06040534422955485   , 0.017376482251463102
      31, 1.5708,    16, 0.4781290933333333 , 0.5                   , 0.0
      33, 0.0827,    17, 0.10515898750000001, 1.0004903236382479e-05, 1.4152469206335567e-06
      33, 0.1653,    17, 0.1250917125       , 9.804709006022705e-06 , 1.4010024939579054e-06
      33, 0.248 ,    17, 0.12424222500000001, 3.6465079435277215e-05, 2.705341927662117e-06
      33, 0.3307,    17, 0.135920175        , 5.2132952495231866e-05, 3.2372056560765047e-06
      33, 0.4134,    17, 0.1469066375       , 0.00011545070808560709, 4.832258675284022e-06
      33, 0.496 ,    17, 0.18385974375      , 0.00021280395519662765, 6.591807921839686e-06
      33, 0.5787,    17, 0.21622384375      , 0.0004899816718541006 , 1.0139523733808254e-05
      33, 0.6614,    17, 0.22897674375000002, 0.0008544123101474344 , 1.363406727570703e-05
      33, 0.7441,    17, 0.25809204375      , 0.001664854270907845  , 1.9830531847958965e-05
      33, 0.8267,    17, 0.28720398125      , 0.003501711960441356  , 3.1704622567914525e-05
      33, 0.9094,    17, 0.311434675        , 0.006217770454785054  , 4.932942655066781e-05
      33, 0.9921,    17, 0.33872005625      , 0.011957293842085381  , 9.882926464709715e-05
      33, 1.0748,    17, 0.3757343625       , 0.02546858269991986   , 0.0004086755886282638
      33, 1.1574,    17, 0.40189276875      , 0.04591233501748365   , 0.003545442398957651
      33, 1.2401,    17, 0.42066236875      , 0.05826418975400488   , 0.013694984095910306
      33, 1.3228,    17, 0.44663771250000006, 0.5                   , 0.0
      33, 1.4054,    17, 0.46211708125      , 0.06196168438573346   , 0.020674590091535296
      33, 1.4881,    17, 0.46993720625      , 0.5                   , 0.0
      33, 1.5708,    17, 0.4783955625       , 0.5                   , 0.0
      35, 0.0827,    18, 0.10514922352941176, 8.60362609833576e-06  , 1.3123117305266507e-06
      35, 0.1653,    18, 0.12443621176470587, 9.003971359167195e-06 , 1.342522999300505e-06
      35, 0.248 ,    18, 0.12386918823529411, 2.6434210662062974e-05, 2.302264569564809e-06
      35, 0.3307,    18, 0.1361075          , 4.771137226905475e-05 , 3.0962197863535826e-06
      35, 0.4134,    18, 0.1477363117647059 , 9.786786134285963e-05 , 4.445290360373484e-06
      35, 0.496 ,    18, 0.18377028235294118, 0.00017204237800599875, 5.91517818566644e-06
      35, 0.5787,    18, 0.21593301764705886, 0.0004359854576675426 , 9.539094095279802e-06
      35, 0.6614,    18, 0.22938962352941178, 0.0007708078159192056 , 1.2895898870414913e-05
      35, 0.7441,    18, 0.2581424823529412 , 0.00154056201669861   , 1.8954607642234494e-05
      35, 0.8267,    18, 0.2875161823529412 , 0.0031962018752526578 , 2.979055663809021e-05
      35, 0.9094,    18, 0.31168370588235295, 0.0057745851332951514 , 4.631145456840578e-05
      35, 0.9921,    18, 0.3388025294117647 , 0.011506016958970855  , 9.40062205926313e-05
      35, 1.0748,    18, 0.3755696411764706 , 0.02518006594293687   , 0.0003966163856546383
      35, 1.1574,    18, 0.4018877411764706 , 0.04520038700501228   , 0.0032834417188550517
      35, 1.2401,    18, 0.4208522588235294 , 0.5                   , 0.0
      35, 1.3228,    18, 0.4465664235294118 , 0.5                   , 0.0
      35, 1.4054,    18, 0.46204958235294125, 0.5                   , 0.0
      35, 1.4881,    18, 0.47016133529411763, 0.07487912648611023   , 0.08962334537924178
