"Qubit","T1 (us)","T2 (us)","Readout assignment error","Prob meas0 prep1","Prob meas1 prep0","Readout length (ns)","ID error","Single-qubit gate length (ns)","RX error","Z-axis rotation (rz) error","√x (sx) error","Pauli-X error","CZ error","Gate length (ns)","RZZ error","Operational"
"33","334.63761575916146","504.58316685592575","0.017822265625","0.01220703125","0.0234375","2280","0.00008681493858657691","32","0.00008681493858657691","0","0.00008681493858657691","0.00008681493858657691","39:0.0012808483421592465;32:0.007307552109025756;34:0.0031379549888216063","39:68;32:68;34:108","39:0.0012928352080347205;32:0.00717292903566355;34:0.002622962606422946","Yes"
"34","208.97960583763165","197.7519802109913","0.029296875","0.02587890625","0.03271484375","2280","0.00018174003743903977","32","0.00018174003743903977","0","0.00018174003743903977","0.00018174003743903977","33:0.0031379549888216063;35:0.0018815443160656864","33:108;35:68","33:0.002622962606422946;35:0.0014413163511843852","Yes"
"35","277.69886372128883","307.26716616662884","0.017333984375","0.025390625","0.00927734375","2280","0.00014290392581414583","32","0.00014290392581414583","0","0.00014290392581414583","0.00014290392581414583","19:0.001272238997320374;34:0.0018815443160656864","19:68;34:68","19:0.00121822613988401;34:0.0014413163511843852","Yes"
"36","278.6881492221391","228.96227346308646","0.0048828125","0.0087890625","0.0009765625","2280","0.0004591438699015228","32","0.0004591438699015228","0","0.0004591438699015228","0.0004591438699015228","41:0.0024429815248715736;21:0.0018247325145931415","41:68;21:68","41:0.0034212971931822933;21:0.002772734708355956","Yes"
"37","225.5406168385535","30.873258704376735","0.004638671875","0.0068359375","0.00244140625","2280","0.0002489659989178205","32","0.0002489659989178205","0","0.0002489659989178205","0.0002489659989178205","45:0.0016829498484742522;25:0.0021129394064207663","45:68;25:68","45:0.0033744452923208934;25:0.005117213824621686","Yes"
"38","248.19270078495845","116.69378905190659","0.00390625","0.00732421875","0.00048828125","2280","0.00021880514766293177","32","0.00021880514766293177","0","0.00021880514766293177","0.00021880514766293177","29:0.019635086351894704;49:0.001419250012106521","29:68;49:68","29:0.0058915878106388375;49:0.0019796422502061928","Yes"
"39","196.6002140712616","141.25836807924918","0.01123046875","0.01123046875","0.01123046875","2280","0.00022589643094766496","32","0.00022589643094766496","0","0.00022589643094766496","0.00022589643094766496","53:0.0013403906198229398;33:0.0012808483421592465","53:68;33:68","53:0.0017035838546906323;33:0.0012928352080347205","Yes"
"40","266.87611043018995","82.83205442125336","0.00341796875","0.00341796875","0.00341796875","2280","0.00042236547452780264","32","0.00042236547452780264","0","0.00042236547452780264","0.00042236547452780264","41:0.0023490756176268446","41:68","41:0.004152720747395644","Yes"
"41","450.5142518877065","79.78385737619627","0.003173828125","0.005859375","0.00048828125","2280","0.00034773979521865976","32","0.00034773979521865976","0","0.00034773979521865976","0.00034773979521865976","40:0.0023490756176268446;42:0.016691831714731487;36:0.0024429815248715736","40:68;42:68;36:68","40:0.004152720747395644;42:0.0038117141927265785;36:0.0034212971931822933","Yes"
"42","144.5511671946823","111.91175994641155","0.0029296875","0.00537109375","0.00048828125","2280","0.0003227612075137588","32","0.0003227612075137588","0","0.0003227612075137588","0.0003227612075137588","41:0.016691831714731487;43:0.0025315325665991317","41:68;43:68","41:0.0038117141927265785;43:0.007693964328668812","Yes"
"43","159.70194217291842","51.841954159521194","0.0048828125","0.009765625","0","2280","0.0008119559727039959","32","0.0008119559727039959","0","0.0008119559727039959","0.0008119559727039959","42:0.0025315325665991317;56:0.004508030079591274;44:0.007530875006973331","42:68;56:68;44:68","42:0.007693964328668812;56:0.003923374375399413;44:0.0063450293514425715","Yes"
"44","189.15678786725593","169.43460487140464","0.0029296875","0.00390625","0.001953125","2280","0.00013937759234583332","32","0.00013937759234583332","0","0.00013937759234583332","0.00013937759234583332","45:0.004499329889495168;43:0.007530875006973331","45:68;43:68","45:0.002175104091805047;43:0.0063450293514425715","Yes"
"45","337.7855063723618","236.21793981530388","0.00634765625","0.0078125","0.0048828125","2280","0.00017876277692394684","32","0.00017876277692394684","0","0.00017876277692394684","0.00017876277692394684","44:0.004499329889495168;46:0.0014910955980443896;37:0.0016829498484742522","44:68;46:68;37:68","44:0.002175104091805047;46:0.0019000375056397178;37:0.0033744452923208934","Yes"
"46","123.25368292865309","107.44477834229382","0.00537109375","0.00634765625","0.00439453125","2280","0.000271415782606692","32","0.000271415782606692","0","0.000271415782606692","0.000271415782606692","45:0.0014910955980443896;47:0.001679683093974177","45:68;47:68","45:0.0019000375056397178;47:0.0021727368733822916","Yes"
"47","175.64415309812813","223.45739170100367","0.0087890625","0.01220703125","0.00537109375","2280","0.0004170145873426591","32","0.0004170145873426591","0","0.0004170145873426591","0.0004170145873426591","48:0.0027207643987342267;57:0.0013952236930156736;46:0.001679683093974177","48:68;57:68;46:68","48:0.004077423090355886;57:0.0020229384493019864;46:0.0021727368733822916","Yes"
